index,title,startYear,endYear,material,url,image,artist,description,museum,art_id_1,art_id_2,art_id_3,art_id_4,art_id_5,art_id_6,art_id_7,art_id_8,art_id_9,art_id_10
99,Gardener's House at Antibes,1888.0,1888.0,,https://clevelandart.org/art/1916.1044,https://openaccess-cdn.clevelandart.org/1916.1044/1916.1044_web.jpg,Claude Monet,monet painted this view of a gardener’s house during a five month stay at antibes in southern france  under the mediterranean sun his colors became lighter  his paint surfaces more thickly impastoed  “what i bring back from here ” he wrote  “will be sweetness itself  white  pink  and blue  all enveloped in a magical air ” the strong colors and heavy paint surfaces seem drenched in intense light and heat of the mediterranean coast ,cleveland museum of art,764,3483,46,2681,3477,2563,3486,2272,2218,2325
100,Peasants Smoking in an Inn,1635.0,1645.0,,https://clevelandart.org/art/1916.1046,https://openaccess-cdn.clevelandart.org/1916.1046/1916.1046_web.jpg,David Teniers,david teniers the younger was a popular artist who specialized in small paintings of rustic flemish life in the 1600s  in works such as  em peasants smoking in an inn  em   an older man and a younger man in the foreground smoke tobacco  the younger man rests limply against the wall and his head lolls back  a gesture that symbolized that he had overindulged in smoke  another standing man prepares his pipe and watches the younger man with amusement  tobacco was a novelty in the 1600s  introduced from the americas and east indies with other new imports such as sugar cane and rice  and was believed to be a medicinal product  it was particularly recommended for people who lived in  waterish places  such as antwerp  the capital of flanders  where teniers painted this scene  although many medical practitioners believed tobacco to be a cure for numerous ailments  moral opponents to smoking criticized it as a danger to health and morals  the mixed reputation and widespread popularity of tobacco smoking thus made it a marketable and amusing subject for flemish artists such as teniers ,cleveland museum of art,2410,3448,2035,204,759,630,2697,582,505,3488
101,Willows and Farmhouse at Sainte-Catherine-lès-Arras,1871.0,1871.0,,https://clevelandart.org/art/1916.1047,https://openaccess-cdn.clevelandart.org/1916.1047/1916.1047_web.jpg,Jean Baptiste Camille Corot,with its quiet water and sky  fluffy trees  and other foliage flecked with light  this picture exemplifies the style that won corot success with a wide public  it was painted during the artist s stay at arras  about 100 miles north of paris  in 1871 ,cleveland museum of art,2088,2259,483,1688,3315,2272,1583,1617,3305,596
102,"The Hillsides of Méry-sur-Oise, Opposite Auvers",1873.0,1873.0,,https://clevelandart.org/art/1916.1048,https://openaccess-cdn.clevelandart.org/1916.1048/1916.1048_web.jpg,Charles François Daubigny,,cleveland museum of art,2073,2137,1515,3023,1559,213,117,1915,206,592
103,Combat for the Colors,1874.0,1874.0,,https://clevelandart.org/art/1916.1049,https://openaccess-cdn.clevelandart.org/1916.1049/1916.1049_web.jpg,Édouard Detaille,,cleveland museum of art,2218,1874,3098,1425,293,1566,3104,1640,99,2681
104,The Bathers,1847.0,1857.0,,https://clevelandart.org/art/1916.1051,https://openaccess-cdn.clevelandart.org/1916.1051/1916.1051_web.jpg,Narcisse Diaz de la Peña,,cleveland museum of art,238,419,1512,3291,2027,208,774,3158,58,1718
105,The Oak Tree,1800.0,1899.0,,https://clevelandart.org/art/1916.1052,https://openaccess-cdn.clevelandart.org/1916.1052/1916.1052_web.jpg,Théodore Rousseau,,cleveland museum of art,1560,3340,458,109,2248,459,460,461,497,498
106,"Path Near the Pond of Vipers, Fontainebleau Forest",1860.0,1869.0,,https://clevelandart.org/art/1916.1053,https://openaccess-cdn.clevelandart.org/1916.1053/1916.1053_web.jpg,Narcisse Diaz de la Peña,,cleveland museum of art,527,602,2268,2034,2872,49,1989,2297,445,1563
107,Figures in the Woods,1857.0,1862.0,,https://clevelandart.org/art/1916.1054,https://openaccess-cdn.clevelandart.org/1916.1054/1916.1054_web.jpg,Adolphe Monticelli,,cleveland museum of art,1724,765,672,2243,283,3354,3105,77,483,1897
108,Portrait of a Woman,1620.0,1629.0,,https://clevelandart.org/art/1916.1055,https://openaccess-cdn.clevelandart.org/1916.1055/1916.1055_web.jpg,Jan Anthonisz. van Ravesteyn,,cleveland museum of art,514,2552,400,114,95,484,115,869,487,2030
109,Summer,1891.0,1891.0,,https://clevelandart.org/art/1916.1056,https://openaccess-cdn.clevelandart.org/1916.1056/1916.1056_web.jpg,Pierre Puvis de Chavannes,,cleveland museum of art,1560,105,2248,459,460,461,497,498,496,3340
110,The Blessed Mother,1892.0,1892.0,,https://clevelandart.org/art/1916.1057,https://openaccess-cdn.clevelandart.org/1916.1057/1916.1057_web.jpg,George Hitchcock,,cleveland museum of art,3348,561,2748,167,1611,1596,2872,1608,2749,2750
111,Shakyamuni Triad,1200.0,1333.0,,https://clevelandart.org/art/1916.1059,https://openaccess-cdn.clevelandart.org/1916.1059/1916.1059_web.jpg,,,cleveland museum of art,823,1994,2342,3130,3133,3132,3131,864,258,1923
112,Chinese Sages in a Garden,1888.0,1888.0,,https://clevelandart.org/art/1916.1103,https://openaccess-cdn.clevelandart.org/1916.1103/1916.1103_web.jpg,,,cleveland museum of art,2735,24,2731,2733,12,10,1814,2221,2070,779
113,Portraits of Jean Terford David and Mary Sicard David,1813.0,1813.0,,https://clevelandart.org/art/1916.1979,https://openaccess-cdn.clevelandart.org/1916.1979/1916.1979_web.jpg,Thomas Sully,,cleveland museum of art,114,115,759,487,829,512,95,495,484,1733
114,Portrait of Jean Terford David,1813.0,1813.0,,https://clevelandart.org/art/1916.1979.1,https://openaccess-cdn.clevelandart.org/1916.1979.1/1916.1979.1_web.jpg,Thomas Sully,,cleveland museum of art,113,115,484,487,512,95,495,829,1733,108
115,Portrait of Mary Sicard David,1813.0,1813.0,,https://clevelandart.org/art/1916.1979.2,https://openaccess-cdn.clevelandart.org/1916.1979.2/1916.1979.2_web.jpg,Thomas Sully,,cleveland museum of art,114,113,487,482,484,512,495,1733,95,2289
116,Portrait of Benjamin West,1818.0,1830.0,,https://clevelandart.org/art/1916.2059,https://openaccess-cdn.clevelandart.org/1916.2059/1916.2059_web.jpg,Thomas Lawrence,,cleveland museum of art,1607,1916,616,484,1809,487,58,1592,438,435
117,Tompkins Matteson,1835.0,1845.0,,https://clevelandart.org/art/1916.2062,https://openaccess-cdn.clevelandart.org/1916.2062/1916.2062_web.jpg,Charles Loring Elliott,,cleveland museum of art,213,206,164,3027,102,185,2062,3161,2763,1921
118,Dr. John W. Francis,1857.0,1857.0,,https://clevelandart.org/art/1916.2063,https://openaccess-cdn.clevelandart.org/1916.2063/1916.2063_web.jpg,Daniel Huntington,,cleveland museum of art,586,2751,197,2238,3337,65,1648,1877,2267,87
119,In the Sand-pit,1901.0,1901.0,,https://clevelandart.org/art/1916.773,https://openaccess-cdn.clevelandart.org/1916.773/1916.773_web.jpg,Henry Keller,,cleveland museum of art,236,2279,2343,1663,2749,1718,445,2748,2750,1738
120,The Crucifixion,1360.0,1369.0,,https://clevelandart.org/art/1916.776,https://openaccess-cdn.clevelandart.org/1916.776/1916.776_web.jpg,Andrea da Firenze,,cleveland museum of art,149,1674,129,585,125,126,1805,57,653,662
121,Old Woman Asleep,1825.0,1875.0,,https://clevelandart.org/art/1916.777,https://openaccess-cdn.clevelandart.org/1916.777/1916.777_web.jpg,,,cleveland museum of art,204,2291,2370,76,2691,2692,168,2365,2369,420
122,Virgin and Child,1400.0,1499.0,,https://clevelandart.org/art/1916.778,https://openaccess-cdn.clevelandart.org/1916.778/1916.778_web.jpg,,,cleveland museum of art,2227,122,151,506,526,153,384,159,2094,123
123,Virgin and Child,1495.0,1505.0,,https://clevelandart.org/art/1916.779,https://openaccess-cdn.clevelandart.org/1916.779/1916.779_web.jpg,Leonardo da Vinci,,cleveland museum of art,159,2094,384,153,513,2227,122,151,506,526
124,Sketch for a Ceiling,1750.0,1759.0,,https://clevelandart.org/art/1916.780,https://openaccess-cdn.clevelandart.org/1916.780/1916.780_web.jpg,Giovanni Battista Tiepolo,,cleveland museum of art,1707,674,528,1685,1623,1930,432,851,473,1616
125,Adoration of the Shepherds,1475.0,1505.0,,https://clevelandart.org/art/1916.781,https://openaccess-cdn.clevelandart.org/1916.781/1916.781_web.jpg,,,cleveland museum of art,126,149,1674,390,440,1708,736,599,562,563
126,Adoration of the Shepherds,1495.0,1505.0,,https://clevelandart.org/art/1916.782,https://openaccess-cdn.clevelandart.org/1916.782/1916.782_web.jpg,,,cleveland museum of art,126,149,1674,390,440,1708,736,599,562,563
127,Martyrdom of Saint Andrew,1600.0,1699.0,,https://clevelandart.org/art/1916.784,https://openaccess-cdn.clevelandart.org/1916.784/1916.784_web.jpg,Guido Reni,,cleveland museum of art,614,828,2047,2797,264,731,615,2357,475,2612
128,Christ and the Woman Taken in Adultery,1725.0,1775.0,,https://clevelandart.org/art/1916.785,https://openaccess-cdn.clevelandart.org/1916.785/1916.785_web.jpg,Sebastiano Ricci,the subject originates in the gospel of john 7 53 8 11  where pharisees bring a woman accused of adultery to christ  attempting to trick him into disobeying the old testament precept that she be stoned  in response  christ interrupted his writing on the ground  stating   let anyone among you who is without sin be the first to throw a stone at her   the pharisees  unable to retort  gradually disperse  and christ eventually sends the woman away with an admonition not to sin again  the subject was popular in 18th century venice  partly because magnanimity was an important value  celebrated in visual  musical  and literary culture  the showy  exotic subject and the public presentation of an openly sexualized woman also enjoyed popularity in 18th century venetian painting  this work is a copy of the picture at the minneapolis institute of arts  perhaps by a student  and certainly not by ricci himself ,cleveland museum of art,0,1642,583,2546,478,2015,1931,662,653,2257
129,The Crucifixion,1500.0,1599.0,,https://clevelandart.org/art/1916.786,https://openaccess-cdn.clevelandart.org/1916.786/1916.786_web.jpg,Sodoma,,cleveland museum of art,585,1674,149,58,120,125,126,736,390,440
130,St. Francis of Assisi Receiving the Stigmata,1425.0,1435.0,,https://clevelandart.org/art/1916.787,https://openaccess-cdn.clevelandart.org/1916.787/1916.787_web.jpg,Bicci di Lorenzo,,cleveland museum of art,152,673,138,159,2094,384,1524,135,87,1612
131,Madonna and Child,1475.0,1480.0,,https://clevelandart.org/art/1916.788,https://openaccess-cdn.clevelandart.org/1916.788/1916.788_web.jpg,Francesco Botticini,,cleveland museum of art,132,2042,141,144,135,138,153,613,2513,159
132,Madonna and Child with Tobias and the Angel Raphael,1465.0,1475.0,,https://clevelandart.org/art/1916.789,https://openaccess-cdn.clevelandart.org/1916.789/1916.789_web.jpg,Francesco Botticini,,cleveland museum of art,871,872,131,141,2042,144,870,1683,135,134
133,Procession of the Magi,1440.0,1500.0,,https://clevelandart.org/art/1916.790,https://openaccess-cdn.clevelandart.org/1916.790/1916.790_web.jpg,Bernardo Parentino,,cleveland museum of art,2745,2064,1939,2825,2826,37,3107,3052,3046,3105
134,Virgin and Child with Angels,1500.0,1520.0,,https://clevelandart.org/art/1916.791,https://openaccess-cdn.clevelandart.org/1916.791/1916.791_web.jpg,Master of the Holden Tondo,,cleveland museum of art,2042,141,144,131,132,135,1683,159,2094,153
135,Virgin and Child with John the Baptist and Angels,1495.0,1505.0,,https://clevelandart.org/art/1916.792,https://openaccess-cdn.clevelandart.org/1916.792/1916.792_web.jpg,Pietro del Donzello,,cleveland museum of art,144,159,2094,152,138,153,384,131,123,87
136,Portrait of a Couple,1580.0,1588.0,,https://clevelandart.org/art/1916.793,https://openaccess-cdn.clevelandart.org/1916.793/1916.793_web.jpg,,,cleveland museum of art,558,3152,220,3521,601,1912,2424,1801,569,603
137,Portrait of an Old Man,1525.0,1575.0,,https://clevelandart.org/art/1916.794,https://openaccess-cdn.clevelandart.org/1916.794/1916.794_web.jpg,Giulio Campi,part of a distinguished family of northern northern italian painters  campi depicts his sitter with an unidealized face dominated by carefully observed wrinkles  he stares out intently while grasping what may be a letter with its paper seal broken in his right hand  despite this intense gaze the figure does not establish a lively connection with the viewer  and his mood remains distant and reserved  in keeping with renaissance ideas about elegant comportment  though his costume appears plain  the sumptuous black fabric was indicative of high status in some parts of europe    michele frederick  december 2011 ,cleveland museum of art,582,3353,2893,3488,3357,2697,3485,3448,433,1725
138,The Madonna of Humility with the Temptation of Eve,1395.0,1405.0,,https://clevelandart.org/art/1916.795,https://openaccess-cdn.clevelandart.org/1916.795/1916.795_web.jpg,Olivuccio di Ciccarello,,cleveland museum of art,1524,2094,159,479,152,153,135,244,613,2513
139,Virgin and Child with Saints,1505.0,1515.0,,https://clevelandart.org/art/1916.796,https://openaccess-cdn.clevelandart.org/1916.796/1916.796_web.jpg,,,cleveland museum of art,1618,244,731,513,2227,506,526,122,151,123
140,Death of the Virgin,1525.0,1575.0,,https://clevelandart.org/art/1916.797,https://openaccess-cdn.clevelandart.org/1916.797/1916.797_web.jpg,,this panel reveals a long history of changes  the initial work was painted on a single slab of wood  with strips left unpainted along the top and bottom  at an unknown time  the panel was probably cut down on the right and left sides  and the two blank strips at the top and bottom were filled in to enlarge the picture  most likely to fit its current  elaborately carved  18th century frame  although these additions must have been initially more convincing  they were painted to match the yellowed and darkened original image  and thus no longer match the original paint  the flat and mismatched handling of the draperies in the lower portion also signal the intervention of a subsequent hand  the painting may have been part of an altarpiece as the predella  a long  horizontal painting along the base  the bottom of this panel exhibits signs of damage from fire and smoke  perhaps from the candles that could have been placed in front of it ,cleveland museum of art,3385,560,2396,1725,803,567,568,199,566,2488
141,Virgin and Child with Angels,1460.0,1490.0,,https://clevelandart.org/art/1916.798,https://openaccess-cdn.clevelandart.org/1916.798/1916.798_web.jpg,Neri de Bicci,,cleveland museum of art,141,144,132,871,872,131,1683,135,134,153
142,"Virgin and Child, with Saints Anthony Abbott, Mark, Severino, and Sebastian",1490.0,1496.0,,https://clevelandart.org/art/1916.800,https://openaccess-cdn.clevelandart.org/1916.800/1916.800_web.jpg,Lorenzo da Sanseverino,,cleveland museum of art,731,1524,1612,152,1618,139,2357,244,123,615
143,Panel from a Cassone: The Race of the Palio in the Streets of Florence,1418.0,1418.0,,https://clevelandart.org/art/1916.801,https://openaccess-cdn.clevelandart.org/1916.801/1916.801_web.jpg,Giovanni Francesco Toscani,,cleveland museum of art,1616,574,576,1623,575,473,432,1939,1685,2627
144,Virgin and Child with Angels,1455.0,1465.0,,https://clevelandart.org/art/1916.802,https://openaccess-cdn.clevelandart.org/1916.802/1916.802_web.jpg,Filippo Lippi,,cleveland museum of art,141,2042,135,132,131,871,872,159,2094,153
145,Portrait of a Young Man,1525.0,1535.0,,https://clevelandart.org/art/1916.803,https://openaccess-cdn.clevelandart.org/1916.803/1916.803_web.jpg,Dosso Dossi,,cleveland museum of art,2292,1800,150,524,1527,2741,1802,1698,486,541
146,Portrait of Roberto Castiglione,1600.0,1625.0,,https://clevelandart.org/art/1916.804,https://openaccess-cdn.clevelandart.org/1916.804/1916.804_web.jpg,,the inscription on the bottom of this painting identifies the sitter of this commemorative portrait as roberto castiglione  a magistrate and imperial vicar for the spanish empire in the 1200s  his identity is further supported by the coat of arms in the upper left  a red shield ornamented by a lion holding a castle with three towers in his right paw  the crest belongs to the castiglione family  which was primarily based in milan  but had branches in cremona as well  his gloved left hand holds a prayer book and the glove for his bare right hand  which holds back the fur trim of his mantle ,cleveland museum of art,3473,3455,3371,2093,3469,1721,2709,3375,436,781
147,Ceres and Bacchus,1600.0,1699.0,,https://clevelandart.org/art/1916.805,https://openaccess-cdn.clevelandart.org/1916.805/1916.805_web.jpg,Bartholomaeus Spranger,this painting is a copy of a print by jan harmensz muller  dutch  1571–1628   originally based on a painting by spranger  spranger often used the iconography of ceres and bacchus  two important agricultural deities  muller s print has the latin inscription  em sine cerere et bacchio friget venus  em   which translates to  without ceres and bacchus  venus grows cold   the motto indicates that love  represented by venus  is impossible without the nourishment of food and drink  as the deities of grain and wine walk hand in hand ,cleveland museum of art,545,2463,3031,199,797,56,2141,2824,2064,2703
148,The Dead Christ with Angels,1575.0,1585.0,,https://clevelandart.org/art/1916.806,https://openaccess-cdn.clevelandart.org/1916.806/1916.806_web.jpg,Leandro Bassano,,cleveland museum of art,1683,2042,141,621,132,871,872,144,195,588
